,category,url
0,186771,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/23/9/9/2ba0a592-1d95-458e-bfb5-0e73da90b5cc.jpg
1,186771,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/01/21/10/5/cc7bea5b-fa55-43fc-984e-2fb9f5d35adb.jpg
2,186771,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
3,186771,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/02/21/17/5/c9e65377-c40e-45b8-b02b-fc35b1c90582.jpg
4,186771,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
5,186771,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/11/07/12/6/0022dcb3-5221-4d2d-b502-1eb0a2e3c4bb.jpg
6,186771,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/02/19/14/2/a8d92f94-b2bf-4e15-aa37-2259bf66ce84.jpg
7,186771,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/78d3/ce3c65543f1ddabee46e61a87843d2b5f196474e1065c6f7f3c77e374b4e.jpg
8,186771,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
9,186771,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/04/18/11/4/35b35d53-fbf6-4229-9f24-dee6ca5de431.jpg
10,186771,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
11,186771,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3051/57af6e1c8b4cbd66542c7fb5bc9c81dde8599266ac1169a4230c887bd466.JPG
12,186771,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/01/29/16/4/f8abc352-acf0-4947-a551-084c9fb387f0.jpg
