,category,url
0,247485,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/04/03/16/1/498b9570-0181-4d91-86d9-29d4cc7b3d9e.jpg
1,247485,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
2,247485,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/64cc/a6bebb50bf68a26a0107c17abef9c6bf6dafb43eb49ba42b714108599536.jpg
3,247485,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/57d0/bba72e32cb855642a5d7d59de22f9d8135840f2b2f3ad6eb902ba64b5bbc.jpg
4,247485,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/03/11/4412846795/bc66b73b-959d-4d9c-8547-3545a46ad09a.jpg
5,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2018/11/20/3979014058/444821e6-e849-430f-97ce-3bebf2dbb783.jpg
6,247485,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
7,247485,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/12/28/1/3/a03c8ea7-d565-4dc0-98cb-3499a758e7c3.jpg
8,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2018/03/08/3319116356/199bcf96-0ed9-497b-a505-d8837e3fed30.jpg
9,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/03/07/4366342188/5dd5c2ab-b354-4c97-a911-23f051ded6c5.jpg
10,247485,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
11,247485,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2018/01/29/3372587843/196ee819-2a1c-4325-be1e-61564f1163aa.jpg
12,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2018/11/14/3855915378/263356bd-f52e-47f0-b9a7-c528808a5f58.jpg
13,247485,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
14,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/01/05/15/2/b42341f0-f90c-43b0-85bc-c78a0f236b4d.jpg
15,247485,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2018/11/23/3768544655/24685914-e437-48a6-b13f-ad14ed04822b.jpg
16,247485,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
17,247485,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/04/02/17/3/2f5ec86e-abca-42b8-81cc-8b87bee03566.jpg
18,247485,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
19,247485,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/04/03/14/4/cbca1490-4fdd-4200-ad9f-e3ecb91fcf3e.jpg
20,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/09/24/17/0/c77ffc95-7d9f-4ab9-9e55-9787ad127416.jpg
21,247485,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
22,247485,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/22/13/4/431c4406-5c18-462f-b1e7-35432954f616.jpg
23,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/01/31/14/5/2e8612a0-f74b-46ab-81b3-d0a1545aeb00.jpg
24,247485,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
25,247485,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/07/26/17/4/c52f112a-8e93-4c69-b721-5f9e243ebac9.jpg
26,247485,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/04/22/0/761b02b1-721e-4275-8cb7-dbcaaca6f4f3.jpg
27,247485,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/11/30/21/5/2c1b778b-43c2-4340-b986-29002a43163a.jpg
28,247485,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/04/25/18/6/8e364537-4be4-4a9e-a555-86b2ad89acc5.jpg
29,247485,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/02/05/17/2/a17baecb-629f-40c4-9331-cfa16848e7af.jpg
30,247485,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/03/07/4366342180/fb57f6b5-6a58-417a-9756-baa559fb3db6.jpg
31,247485,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
32,247485,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/08/03/13/2/8e43ac91-2588-430c-a9b9-06b42d1afb4b.jpg
33,247485,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
34,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/10/15/17/9/6e3c151f-0f6a-4742-b0e8-23bab8ceda63.jpg
35,247485,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
36,247485,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/14/20/1/bf35821f-833e-4a4d-8055-e3fc82b20058.jpg
37,247485,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2016/12/22/9/7/891fbec9-c154-4fb8-810b-c4604ddc93ae.jpg
38,247485,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/10/08/13/0/f02b436e-56a5-46ac-a1da-5c5d1ec6401f.jpg
39,247485,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
40,247485,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/06/12/18/2/e21cdde5-6cba-4c42-ab29-d1df53d593c6.jpg
41,247485,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2018/12/07/3768542013/ba5621af-ef01-404b-bfed-80a00b9de93c.jpg
42,247485,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
43,247485,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9df3/cc4fab9a5ab346ebf56412ce34445d01d9bd53c8df2d49a39a3df65ffa32.jpg
44,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/03/21/12/5/b712d7ba-9a8f-4c77-afda-35babc6bfeaa.jpg
45,247485,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
46,247485,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2018/12/07/3768541673/ec6d2cd4-f914-4e47-823f-7b0de3a594cc.jpg
47,247485,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
48,247485,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2016/10/05/16/0/1a7bed0e-66f4-4803-affd-46229559c1d7.jpg
49,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ce56/5f500a9d9a6691c8ea319051bf495601e3ce7fed8126906f47bd2a0caa5b.jpg
50,247485,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/10/31/14/8/aa5aaaa6-de0b-4e5d-a978-555465e8a309.jpg
51,247485,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/05/28/23/9/0d6e664a-0c3a-4030-8fb5-4926dd31b044.jpg
52,247485,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/03/22/0/4c575114-fe09-4176-860e-921e3b09363c.jpg
53,247485,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/22/13/4/431c4406-5c18-462f-b1e7-35432954f616.jpg
54,247485,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/03/13/14/1/b5d04482-7532-4659-a6ec-de4b121ccc5d.jpg
55,247485,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
56,247485,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/28/9/0/6781042e-b0b7-4b5a-89cb-e96c122d9a06.jpg
57,247485,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
58,247485,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/08/27/15/9/3271bb80-2a06-4fca-ad5f-af507d951631.jpg
59,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/06f1/b79519e9cba32e9d8c1c86be1297f9c4850ad7dd86024d734a401a9c0e77.jpg
60,247485,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/01/31/14/0/6d584f41-0c04-4f92-a97a-db3be9324041.jpg
61,247485,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
62,247485,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/04/05/19/3/ebfd954b-a71a-4e41-ab6b-a34fb41deb58.jpg
63,247485,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/04/10/11/7/08234e61-23b0-418e-8fa6-673bd6babb6c.jpg
64,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/02/09/16/0/94aec9d9-0344-44d3-a144-9c76bf26ccdb.jpg
65,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/27/11/3/315d1ee0-4465-460f-9d5c-63bcbcd02257.jpg
66,247485,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/04/04/16/0/8988f12e-df99-4f8d-8be4-9def5eedd9b1.jpg
67,247485,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
