,category,url
0,186769,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/02/13/2/a8b9a3c1-d6be-4cb4-9575-0b25f33e36f3.png
1,186769,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/02/01/11/9/a1500341-c8ed-431d-8a45-b0be66f62fcc.jpg
2,186769,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
3,186769,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2018/04/06/3560154567/79ae949d-fb34-45c8-8aff-54002d954c74.jpg
4,186769,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/06/06/16/5/9411f371-6395-4140-b198-cf9161eff15f.jpg
5,186769,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/04/10/4381872911/de794f99-63d8-44df-97c4-1b852cbab2f3.jpg
6,186769,https://image15.coupangcdn.com/image/badges/rocket/rocket_logo.png
7,186769,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/02/13/15/8/2e05160d-3b2d-415c-ba09-b9905abeeaf0.jpg
8,186769,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/03/23/12/6/727a06ac-8efd-4825-825a-9fad29d96353.jpg
9,186769,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/01/28/13/6/08cf7979-ae51-4a5e-b210-3a4f14c5a3c4.jpg
10,186769,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/04/26/15/9/aa450af0-7e41-49a3-9c43-83430d033b56.jpg
11,186769,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/28df/19e6767dccb79a1e19ccba85621c5aacf26d1de16cc07df354a00af8981e.jpg
12,186769,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
13,186769,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5626/ebacc7b444885c0edd7f7f21399f1652eb9a640ef9554667030a49074156.png
14,186769,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/05/03/20/6/dfc59133-c7ec-4156-b164-691907774f58.jpg
