,category,url
0,186818,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/417b/330814e3ded042dcacab5926ef44a1449ce3f2df762cb76aadf66119b82f.jpg
1,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
2,186818,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/04/02/16/8/d33928d1-f73e-47c0-9c70-8c25daf8090f.jpg
3,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
4,186818,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/08/10/1/2bb8a773-13a2-4a0e-9c16-7f6c1f1bbc7e.jpg
5,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
6,186818,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/41f3/20ef8cd323d88cb892d1d4ed6bdf0d11f7194bfbeec614ffe5474156725e.jpg
7,186818,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/10/30/11/3/bc92ff43-ae83-433b-9bfc-e380d3fce9bb.jpg
8,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/02/01/16/4/6e055d3b-7bd6-48da-9581-657aa26ae0ba.jpg
9,186818,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/08/29/17/9/acab676b-6e94-45a3-9a8a-065a89e4846b.jpg
10,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
11,186818,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/04/02/17/8/1ab17b47-37a7-4cf5-b23c-9f720d82e279.jpg
12,186818,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/06/11/6/aa9cebca-1d1d-4c49-9965-212aa7a6f888.jpg
13,186818,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/26/15/1/1edc6683-1d08-4faa-8294-5366f6d0238c.png
14,186818,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/10/02/10/6/4b6118c5-7b0c-4d4b-88b6-7f6d088e46a9.jpg
15,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
16,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/08/30/13/8/5c7c50e0-77c3-422c-9cbe-e6dcd6b414c6.jpg
17,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
18,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/25/10/3/a37c4440-1484-48ee-a74e-5086d61b1dae.jpg
19,186818,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/09/03/21/2/c2fa5d7e-b0ce-4f3d-8092-aa106dea7380.jpg
20,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
21,186818,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/04/10/16/2/40198d14-ee68-42ee-994d-4d81f4a296ee.jpg
22,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/14/9/7/5ac4c73f-759c-4ddb-b9cc-758cc2978ffc.jpg
23,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
24,186818,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2017/09/07/3249903266/9910d27a-a537-4227-9777-5ca4008b6df0.jpg
25,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
26,186818,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/03/05/4/8/153ab187-01d4-4364-953d-012b71b6722d.jpg
27,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
28,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ccca/c6f492b22b7e0c75313cad9bc85c1b51d34517c3b6aa6ab8233327a6f846.jpg
29,186818,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/08/30/23/4/01f6618c-80cd-4d37-8fc3-47972b9d9b8f.jpg
30,186818,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/09/12/13/7/a2c1d0db-0919-44a0-9dc8-ff2b6ef3d9e7.jpg
31,186818,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/21be/aae15cd2917794dede11c48f5b161942a170d8c46c770f167dd0d1a94812.jpg
32,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/87f4/19d500a03d291bb53c93aad365c35cbcd149f196326dcbda3937691cfbb5.jpg
33,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/08/22/14/1/2f20424b-d579-488f-80ce-5bd5f8770926.jpg
34,186818,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/26/15/7/4f6ec810-99e1-450f-8e75-ae3618055c11.jpg
35,186818,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3a3a/b4d0572d1bb9bdce9cddb77136de8f561787ac81dbe60f1f438ccf19fd8f.jpg
36,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cab2/fdbeac4f557c1ee884ce6d8c6df730fabc4921292015cb0dfd2a44d4ca16.jpg
37,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
38,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/10/15/21/8/4e197e3e-4ae8-42b0-9133-d951ee855038.jpg
39,186818,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/05/28/16/8/8ea890d7-cef9-4e0d-8f51-4d046719fc78.jpg
40,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
41,186818,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4fe4/360a78fc80236bcd32e1e6130e7921ab6cac59a9a8ea0246c7d6269fcd9f.jpg
42,186818,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/07/26/16/8/a0475baf-d81b-4e65-9cfc-f010c5f71caf.jpg
43,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/03/22/2/1/8fd11084-290d-4b34-b020-c3efc260fa44.jpg
44,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/10/12/11/0/7c9e4954-f404-4c8c-be91-c5c2fc34ea5a.png
45,186818,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/08/17/12/5/12f5a32e-8ce1-4eb9-9602-90372ac64f02.jpg
46,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
47,186818,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/09/06/10/0/ee9b2009-a3f2-4869-9ce6-0104bcb31acf.jpg
48,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
49,186818,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/01/18/23/2/dbffad3f-fc06-43ac-927f-749b94fe861f.jpg
50,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/08/27/16/9/ca83d12c-4682-42ae-9020-e64013277adc.jpg
51,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/02/07/15/9/f019044a-189a-4591-859e-af3ae1ca00d0.jpg
52,186818,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/14/11/4/3febf6ee-b08e-4dab-a08f-06de7f99db19.JPG
53,186818,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/07/20/12/0/f4ed88e8-a684-4262-b648-c79e8a287639.jpg
54,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
55,186818,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/06/07/16/9/4960f6cb-2f9f-4ec1-b067-c02c5fe20e16.jpg
56,186818,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/13/16/3/30c5fb31-fe9b-4470-91f5-0e25dff50fa4.jpg
57,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/99fd/dde0493d1d2e63e44e488b818e6f9d178d056ff42df97e676b708dc10ede.jpg
58,186818,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a1fe/118a132ea7dd56880cc88d60dd9a711f03c52bc7e6cf05ce03016718e0e4.jpg
59,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
60,186818,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/02/15/14/7/e21d0e7a-005b-45d0-ad2a-4cb4f8020bda.jpg
61,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/01/22/19/4/b7aadd9f-b1a7-40af-a01e-fed98491be63.jpg
62,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
63,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/01/18/23/6/8fa78032-933b-4cb4-8e63-c54ae13486d7.jpg
64,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
65,186818,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/01/23/9/6/85101691-d2db-4029-8109-d5b81bd5c5f3.jpg
66,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
67,186818,https://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/06/15/14/4/35d4ffc2-7c32-4de6-8792-106525d1e487.jpg
68,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
69,186818,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/08/28/13/3/9353f6b4-8071-4522-bcc8-9ad8b1f03a76.jpg
70,186818,https://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/01d5/9dd0756a652d0422fd334df1487fe11053aac3cd3c1bc9a9b423a05cb57c.jpg
71,186818,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/09/27/22/4/94e6db0d-1e37-43f7-af39-cddb82a5ab69.jpg
72,186818,https://image14.coupangcdn.com/image/badges/3p_v1/web/3p_bi_16@2x.png
73,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4706/1add3d3c3fb175138b83943428bd826c0eff6b44e86c60f9989ed4a676fc.jpg
74,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/10/05/16/7/ed7769f6-7209-444b-8b30-fa1761b4a269.jpg
75,186818,https://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/05/24/11/9/be8f8f4c-486c-4763-82cd-32e8c4ca139d.jpg
76,186818,https://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/09/04/12/5/a9da1c6f-0dc2-40a4-a2d7-76967a4c68ca.jpg
77,186818,https://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/02/11/17/2/2b7cfb91-6b3d-4fe4-9762-3cd87ecee322.jpg
